ID,Labels
140999,1
91668,1
168225,0
171905,2
199000,0
46648,0
193802,0
20718,2
29413,0
241896,0
72537,3
134010,0
121464,1
249110,0
148411,3
2388,0
39731,0
138786,0
108257,3
221718,1
109624,3
261074,1
190971,0
119993,1
175064,1
209678,1
241493,1
16028,2
150232,1
34661,3
5713,3
213477,0
31761,0
261561,0
98324,3
256136,2
141375,1
58004,2
89406,1
229910,0
156298,0
54678,2
43936,0
275101,0
9938,2
218267,2
245642,3
258266,2
205527,2
191384,1
40798,0
128473,0
60368,2
208373,3
161811,3
271688,1
241919,0
218345,2
32297,3
207045,1
196135,3
74065,0
17496,2
74444,1
145793,3
192725,0
260674,1
256947,2
241753,0
193925,0
274245,3
7802,1
68877,1
1334,0
251406,1
50069,0
17082,2
6054,1
112629,0
240943,0
275576,0
269052,3
272031,1
53248,0
126380,3
78792,2
569,1
112650,2
27823,3
3915,3
226116,0
22113,0
7829,1
232592,1
12328,2
235457,1
46544,1
67678,0
13083,2
46387,1
232274,3
120121,2
190493,1
37959,3
134519,3
7746,1
264982,3
93896,3
132593,1
171180,2
128966,0
259798,1
222906,1
70036,0
24495,1
36361,0
255695,1
16441,0
186728,0
47615,1
193908,3
15272,2
101258,0
17560,2
80608,1
198536,0
158812,0
60980,3
60804,1
245483,0
97283,1
158584,1
261302,1
218634,2
8639,2
136985,0
124540,1
144602,3
239528,1
272459,0
14399,1
159783,1
144747,3
232112,3
205649,0
45034,0
61728,2
146853,3
75776,1
205627,1
62220,1
64743,2
192508,0
239565,1
147492,3
89802,1
2269,2
193105,3
194657,1
26100,0
182381,3
107068,1
108860,0
115380,1
81520,1
49797,3
201774,3
236418,3
246946,3
94928,0
132768,2
177050,1
9378,2
123603,0
74634,1
124936,1
229799,0
201575,0
61027,1
101618,1
37718,3
186523,2
214081,3
144077,3
134971,3
183519,0
53403,2
43112,3
168890,0
265543,0
155686,0
7648,1
126771,1
4052,0
270684,0
126666,1
53395,0
114234,1
13949,2
267265,1
21436,0
229054,2
187399,1
232978,1
155047,1
161327,1
271282,3
244055,0
273133,1
38406,3
267543,2
205445,0
231852,1
260486,0
238727,0
40973,3
16403,0
48594,1
107658,1
78327,2
82936,0
106047,3
122869,3
249982,1
105180,3
47295,1
185345,2
180222,0
250439,1
43008,3
32210,0
113910,3
100073,1
80015,1
36639,3
154308,1
26707,1
13681,2
229279,2
116095,1
232374,3
135651,3
187852,1
115075,1
35746,0
164193,2
180752,1
3815,0
115109,0
132825,2
266697,2
19835,0
120689,2
263874,1
208396,3
235763,1
115904,0
77130,2
44773,2
259475,2
190789,1
220716,2
183459,1
211498,1
159181,1
199238,3
114237,1
264300,1
138779,1
213924,1
212031,1
172181,0
134341,0
149837,1
270007,1
148483,1
208141,3
248402,0
70234,1
75763,3
185951,0
232251,0
64988,2
246767,1
26604,0
177061,0
79090,0
241067,1
78528,2
108912,3
164658,2
82221,1
192101,3
227184,1
9577,1
184347,1
115896,0
23495,1
276266,3
260893,3
225708,1
29074,0
125531,0
236519,0
155056,1
218616,1
23910,0
229076,1
243358,2
17043,1
206601,1
151166,0
42746,0
144709,3
126400,3
175676,1
40287,3
24581,2
45443,1
242331,1
157295,0
170221,1
231794,0
222260,1
192130,0
800,1
11082,2
42730,0
103238,1
132425,0
248624,0
110600,2
70165,3
138980,1
199305,3
173006,0
30664,1
173463,0
136625,3
51695,0
32476,3
201852,0
161587,1
4729,3
21793,2
49455,0
129673,1
139509,0
204876,1
64025,2
86250,2
116937,0
72093,3
246658,1
240982,1
24547,0
239154,3
21950,1
230728,2
183015,0
245855,3
258902,1
66654,3
117179,0
102604,2
36211,0
214785,2
190527,1
277445,0
101714,0
237613,3
39351,1
258256,2
174674,1
274084,1
169879,2
119284,1
57578,2
238236,3
59298,2
124579,1
98256,0
156333,0
229246,1
235503,2
189256,1
57228,1
270581,1
94173,3
14571,1
224883,0
192982,3
193438,3
42638,1
137801,1
156074,1
274533,1
236516,0
214441,0
89982,2
117683,2
274910,3
24597,0
228030,3
74507,3
241116,0
180592,1
14491,1
43384,3
123878,0
136301,1
66014,2
259314,0
33922,3
44388,1
41396,3
69763,2
31791,3
161143,1
55637,3
118629,0
21442,2
130159,3
238024,3
245853,3
250612,2
262849,1
176607,1
120407,2
227619,3
208187,2
201333,1
276889,3
210841,1
267563,1
262564,1
196856,0
7143,0
34562,1
63943,2
71944,2
549,0
87585,2
192159,0
121758,2
235577,1
125841,2
157576,1
165811,1
244414,0
87012,1
68162,1
64661,2
238801,3
249544,1
43181,3
6138,1
133961,0
43700,1
161309,1
223181,1
48079,0
223729,1
45365,2
166971,1
158520,1
79209,1
253170,0
139696,0
239807,0
228583,1
107023,1
242428,3
173358,0
11710,2
235780,1
262848,2
138455,1
86981,1
74995,1
112342,2
66595,0
219490,3
32341,0
161029,0
236837,0
183160,0
193449,3
70046,3
205098,0
5702,3
146715,3
75727,1
235569,2
264122,0
271196,0
36768,1
214014,1
33614,3
83772,1
135550,3
80779,1
10347,1
277036,1
122070,0
72090,3
4444,0
182354,0
113789,3
62491,2
178011,0
241952,0
20805,2
103005,2
62455,1
253192,1
12858,2
240758,0
58281,2
261013,0
181139,1
30693,2
137670,0
265873,1
40793,1
152620,1
139272,0
257341,1
74716,0
141567,0
18282,3
166311,1
12990,1
182853,2
245943,3
139043,1
94768,0
121044,0
1853,1
134685,0
79713,0
232777,1
181185,0
35694,0
230185,3
207530,2
161807,3
4903,3
205546,2
229617,1
70513,1
266572,1
164753,1
225029,0
263341,3
247643,0
211309,0
56628,0
28327,3
268993,0
177742,0
196704,3
118620,3
153665,1
266465,0
174507,1
208327,3
195430,1
17386,2
15827,2
110607,2
228674,1
249065,0
93363,1
89204,1
134189,0
105089,1
222355,2
192350,1
41972,0
202717,0
130264,3
47900,0
259372,1
130609,1
158121,1
241048,0
3621,0
88180,1
266952,2
157611,0
100723,1
36837,0
133173,3
1193,0
158173,1
182459,2
93419,0
28177,0
132958,0
6165,2
78851,2
201821,3
243125,2
151718,2
21054,3
72413,3
235922,3
14622,1
62201,1
6872,0
72994,3
40795,0
43243,0
11401,3
83430,1
217154,0
140946,1
26314,0
244905,3
52526,1
202709,1
98146,0
115890,1
272896,3
53729,0
225174,1
78456,2
17315,2
103677,2
125515,0
124777,1
136854,0
151452,1
119941,1
231559,3
60065,2
123288,2
87176,1
165235,1
8169,2
224214,3
93735,1
133948,1
162314,3
148851,0
266590,3
211886,2
46486,1
250700,0
274767,0
233497,2
32339,0
185100,0
124219,0
196041,0
182627,0
171629,2
44284,1
78902,1
96182,3
196727,3
92860,1
23176,0
250199,2
208959,0
115011,0
215462,1
190819,1
105929,1
177468,0
154963,0
37114,3
4810,3
236737,1
30016,3
71408,2
89829,1
75820,1
35408,0
2206,1
271086,3
5942,2
2562,1
199911,0
245279,3
64126,1
255231,0
251679,0
223466,2
28150,0
187810,0
157162,0
118197,2
146862,3
42888,1
128437,2
140542,0
4832,3
132834,1
80478,0
128693,1
39561,1
220571,0
270783,0
257655,1
242308,0
204545,2
119886,2
114545,3
57189,2
260101,0
101637,1
43052,3
161012,1
72159,3
183254,1
127533,1
209012,0
250019,1
89672,1
70294,0
78657,2
263037,1
12136,2
35437,0
22285,0
146869,3
185992,1
127054,1
19138,1
77738,2
235966,1
183518,0
62484,1
29024,0
232024,1
22194,0
21349,2
97345,3
69435,3
219588,2
155917,1
154038,2
112822,1
155952,1
274348,3
94707,1
53671,1
99780,2
23420,1
100191,2
121783,2
126117,0
216890,0
266394,1
176548,1
243355,1
168315,2
52479,1
273853,0
46547,1
191250,2
262652,0
99121,1
21862,0
19609,1
38122,3
233995,0
19300,2
252657,1
205689,0
261068,1
60045,2
96967,0
222627,0
188948,0
51456,1
262806,2
227052,2
63620,2
65085,1
124946,1
41249,3
208519,0
240419,0
29233,0
55235,1
191575,3
206535,0
246135,3
17008,1
25890,0
83387,1
46646,1
134179,0
76677,1
77883,2
140812,1
67159,0
193696,3
207263,0
206794,0
248878,2
269191,2
243131,0
203022,0
234349,0
162880,2
28169,0
16686,0
33656,0
130428,1
128851,0
92878,1
89874,1
173920,1
212819,1
241946,0
3737,0
32865,0
38420,3
12112,2
36206,1
77862,1
184020,3
140264,1
106136,0
235346,0
49661,0
108324,3
65877,2
251573,0
229187,2
52250,1
83673,1
175897,1
95894,0
99189,2
90063,1
84219,1
158955,1
228720,0
157160,0
9506,1
82350,1
163794,1
136357,0
162132,1
110753,2
192801,0
103322,0
151548,1
99825,1
41197,3
224208,3
189361,2
196528,3
241352,1
14533,1
105999,2
131432,2
171257,2
17850,2
259121,1
256444,2
255157,0
74306,0
159898,1
275133,1
259776,2
144443,3
214929,1
72324,3
35850,1
224154,3
162816,3
61449,1
277298,0
141468,1
256814,1
193594,1
182565,1
63681,2
238400,0
212869,1
148422,3
61738,2
125055,1
106223,3
241137,0
195095,0
68736,1
255080,0
117833,0
100024,3
21117,1
5244,2
85180,1
122361,1
178434,1
113931,3
236112,1
88772,1
17899,1
225030,0
253031,0
125278,1
152354,0
62608,1
125151,1
92314,0
225050,2
7290,2
112395,1
202972,0
127004,1
165787,1
126481,0
34413,1
1502,1
94757,0
133336,3
60572,3
61605,2
169577,1
50431,0
245792,3
57794,0
33203,0
62762,1
137461,2
182321,3
237863,0
32278,3
161784,3
72563,3
229245,2
234022,1
133139,0
157981,1
30416,1
254540,0
63311,1
142294,1
86594,1
67481,0
70922,0
156494,0
185422,0
126501,0
92695,0
148830,3
121446,0
267322,1
88831,2
22683,0
160603,3
42712,0
48624,1
255309,0
67694,1
37594,0
9761,2
121377,2
272658,0
217548,2
206085,2
145926,3
124736,0
231969,0
153064,3
108083,0
218199,2
147403,2
266730,1
245034,3
240220,1
10293,0
231795,1
178820,1
138327,0
254263,1
220862,1
44255,1
219687,0
230278,1
269675,2
19102,0
20899,3
132267,1
251701,0
10122,2
123433,3
131831,0
8901,2
217328,1
7875,1
161471,0
94857,1
140771,1
115728,0
264338,3
146788,1
90836,1
163265,1
152796,2
201159,0
253471,0
190758,1
168491,2
6248,1
63189,1
24870,1
218167,0
54803,1
35947,0
98220,0
28315,3
234319,1
157271,1
238898,3
70969,1
203761,3
252279,1
83882,1
238104,3
55196,2
21160,1
166030,1
206256,1
247964,0
18869,1
169214,0
61806,1
85892,1
105851,3
177822,0
57058,1
139287,0
145231,1
13840,2
73821,1
24092,0
112361,1
122996,1
235360,1
114971,1
269085,0
98230,0
73544,1
108793,0
225267,2
191724,3
154240,1
49462,0
32312,3
18795,2
166532,1
189118,0
262361,1
214042,3
264224,2
137231,1
189771,1
163690,2
158838,1
22353,0
69116,2
93394,1
232333,3
149447,0
245924,3
267500,1
107711,1
191188,3
249299,0
137154,3
208427,3
94761,0
106489,2
2717,2
201934,0
186083,0
246245,3
198920,0
118291,3
10530,0
62427,2
17654,2
133906,1
110531,0
186541,1
274409,3
116045,1
221873,1
186127,0
163732,1
38679,0
121769,2
257647,1
215424,1
175417,1
260571,1
167840,1
33166,0
62924,2
104695,1
183842,1
201941,0
46912,1
132618,0
158852,0
250797,1
34292,0
62973,2
124849,0
60898,2
111751,1
56153,2
69227,1
190077,3
6639,1
256802,2
132821,2
143564,1
41913,2
21032,3
69880,1
44419,0
179485,1
134960,3
38198,3
200526,3
179041,1
157959,1
205709,0
10082,1
13550,2
222942,1
80105,1
77433,0
112552,1
23159,2
47902,0
198583,0
136360,1
270866,0
121273,1
127592,0
109679,3
117560,1
215246,2
148603,3
20052,0
117386,1
223250,1
42414,3
217485,1
56560,1
180505,1
83903,1
32308,3
38112,3
273716,1
95912,0
183246,0
129019,0
40181,0
46332,0
228735,3
8067,2
53118,2
43275,3
102075,2
117424,0
32662,0
120588,2
143211,1
219595,0
226131,0
249548,0
28573,0
156861,3
188407,2
92809,1
127049,0
61732,1
250052,1
180382,2
217222,1
173153,2
87050,1
190342,1
209128,0
132080,1
56835,1
107244,3
68242,0
51732,0
181635,0
11011,2
53359,1
46290,1
166330,1
143142,1
190391,3
149663,1
1659,0
66591,0
225649,0
139853,0
228855,1
99839,1
118417,3
193508,1
188242,1
76783,3
1886,0
148792,3
229518,1
237756,3
30449,1
6046,1
163653,0
267871,3
90644,1
13123,2
36781,0
203065,2
200358,0
159480,1
83456,1
269082,2
144978,3
181628,1
164488,1
90659,1
158568,1
213059,2
184677,0
44034,1
107979,3
252530,0
204721,0
22978,0
28313,0
185828,1
246887,0
161241,1
101452,1
68532,0
256829,1
120892,3
50671,0
10464,2
33980,0
30154,3
119236,1
80092,1
242694,1
138916,2
44641,1
263233,0
1238,1
192190,0
131285,1
232619,0
249766,1
152198,1
217021,1
44306,1
27002,0
228976,1
264992,1
107525,3
140869,1
47375,0
27099,3
6518,1
274132,2
240897,0
241074,1
231528,1
271504,3
142399,1
252704,1
218197,2
92382,0
105397,3
70711,0
208038,1
251438,1
58419,2
83819,1
109409,3
52998,0
180755,0
178291,1
139156,0
80261,1
98612,2
106357,1
71771,3
169688,1
141051,1
71049,1
118017,3
45687,0
81220,1
238867,3
74684,3
70188,0
110113,0
63941,1
203904,3
239703,1
78044,2
145520,1
220276,2
75603,1
63465,0
265160,2
40766,3
206944,1
72457,3
88794,1
206398,2
126291,0
240530,1
259057,3
276666,3
98683,0
177634,0
221385,1
172434,0
220660,3
58681,2
145340,3
18335,2
117,0
116407,3
14782,0
129390,1
227113,2
86822,1
259585,1
29531,0
103242,0
223558,1
122836,2
68030,0
196242,0
176725,1
247845,2
247173,0
261996,0
80834,1
9220,2
221297,2
24111,0
261649,0
113434,1
189235,2
95921,0
67794,1
156369,1
119962,2
225747,1
40360,3
236076,1
88810,1
173121,0
176466,1
259487,1
200157,1
150730,2
161001,1
91740,0
182531,3
252742,1
243067,1
228888,1
221577,2
90650,0
241010,0
97137,1
108047,1
97191,2
182373,3
241095,3
210243,1
260998,3
107607,2
260857,1
210684,1
255223,2
59713,1
222611,1
34838,1
243994,3
188668,0
185700,0
137027,0
245838,3
84909,1
190178,1
62572,2
95307,0
329,0
258420,2
138038,0
54662,2
244869,3
75873,2
92212,0
262362,3
266448,0
731,0
246426,3
188003,0
244092,0
114941,0
259845,2
225921,1
184230,3
244184,1
152407,0
45804,0
191980,1
44775,2
179124,1
186450,0
158156,1
112758,0
129627,0
67929,3
188839,0
78748,2
83782,1
178958,0
156110,1
140626,0
216922,0
247537,1
78626,2
176058,1
44848,1
143228,1
104006,1
93946,3
7327,1
235254,0
204100,2
98005,0
113537,2
151974,1
184982,0
48206,1
254647,3
36255,3
172289,2
31190,2
26226,0
202530,3
274304,0
247189,2
15489,0
79960,1
236228,1
58412,2
202676,0
205071,0
169975,2
3862,0
216260,1
148574,3
151044,1
127287,0
124039,3
275558,0
138976,1
185684,1
111602,2
186201,1
271550,0
185676,1
202377,1
195480,0
231039,1
156522,1
24817,0
47727,1
37518,0
40581,2
30854,0
219773,0
90350,1
240026,0
276255,3
212758,1
264059,0
238619,0
154318,0
215133,1
76103,3
15508,0
277072,0
134501,0
187338,1
144104,1
19018,2
273180,1
94004,0
30002,3
87960,1
84813,1
68362,0
97708,2
215683,0
62113,2
180264,2
147827,3
49120,1
84016,1
234112,2
213451,1
35808,1
24072,1
249203,2
260383,1
63480,2
162527,0
10951,1
1413,0
62749,2
135926,0
133895,0
135855,0
122018,1
153250,1
37221,0
17042,0
135454,3
228797,2
84863,1
204310,3
86526,1
218104,2
27598,3
105616,3
70357,0
223392,0
174873,2
249883,1
150981,2
168326,1
70860,0
180168,0
127168,1
172723,1
168429,0
222515,2
75796,1
118693,3
254104,2
273531,0
277499,0
103832,1
267330,0
111719,1
270404,1
205341,1
189122,0
12866,2
188102,1
77876,1
243577,1
140526,1
113616,1
145811,3
22571,0
247598,0
39540,0
233876,1
181053,2
14972,1
213159,1
61848,1
120009,2
80208,1
71395,2
17304,0
258862,1
69790,3
236365,1
8938,0
182592,0
206560,0
84181,2
196709,3
10817,1
176584,1
70417,0
197920,1
3930,0
32636,3
12836,2
243852,2
54742,1
182020,0
55997,1
202777,0
210812,1
28184,0
192055,3
124048,3
259109,0
224847,0
51562,2
17749,2
205833,3
198186,0
104436,1
211130,0
74930,0
208755,0
29112,0
172787,0
127741,0
8006,1
189950,1
53040,1
181876,0
247225,1
228990,1
68785,0
217499,1
169788,2
140351,3
38442,3
128724,3
133776,0
218113,1
192787,3
95099,0
227046,1
122498,1
207957,3
101979,2
95100,3
259050,2
50198,1
152953,0
71418,1
177127,0
157675,1
58605,2
226382,1
147893,2
53877,1
151104,0
4884,3
219920,2
110066,1
130339,1
117630,3
158100,1
262693,1
124058,3
195001,1
200240,2
193124,3
102830,2
275827,3
255961,2
124731,1
243696,1
149778,1
223428,3
47539,0
140294,1
3199,1
120442,1
2545,1
264543,3
71563,1
161009,1
71532,1
92252,1
116954,2
151320,1
120822,1
17774,2
275724,3
258617,1
202130,0
262653,0
21894,0
81984,1
188600,1
47799,0
85071,2
247383,1
1454,1
72869,3
242038,2
18619,0
221441,1
134981,3
138033,0
227269,1
229775,0
21664,0
154894,1
8709,0
56059,2
120670,2
259310,1
27750,3
122877,1
254219,0
157368,1
109016,3
57495,2
184759,3
3419,0
153895,1
258527,0
28167,0
271575,0
187203,1
236170,0
181706,1
247855,3
102414,2
176832,3
40471,3
257962,0
71508,1
104921,1
32220,0
88763,2
40184,3
128312,3
92466,1
100564,1
15403,1
151753,1
87281,1
164952,3
39803,3
214018,0
193798,1
191472,3
155692,0
254243,1
248107,1
272182,0
81186,1
191503,3
207148,1
176768,0
150659,2
240702,0
111862,0
86881,2
82004,1
205254,1
210421,1
242844,0
77283,0
256709,1
45064,1
33771,0
90017,1
48551,0
190384,3
103650,1
246313,0
128203,3
173120,1
175905,2
173944,2
245162,1
55794,2
112888,0
72137,3
245914,3
110088,1
64342,2
174734,0
49986,0
236393,3
139952,0
249751,1
89029,1
203230,3
258296,2
120847,1
164405,0
30960,2
264665,0
132025,0
57555,2
180902,0
74203,0
87643,1
75267,0
31396,0
146265,0
150753,1
197111,1
189533,2
171473,2
265405,2
208084,3
62362,2
107373,0
262016,1
94350,3
187640,1
47921,1
37921,0
9354,1
157190,1
274897,3
94026,0
32926,0
97844,0
101662,0
275503,3
235728,3
257429,2
86051,1
80786,1
88932,1
5268,3
156540,0
1427,2
6633,1
19030,2
152105,1
251986,1
274041,1
82500,2
273059,0
149872,0
192223,3
73966,1
29132,1
181587,2
79515,1
173990,0
153332,0
254765,2
77849,0
102103,2
151656,2
252226,0
277861,0
53708,2
215986,2
252451,3
143906,3
211032,0
155549,1
206069,2
127926,3
130893,0
152213,1
58023,1
199576,0
173210,0
255830,3
185595,0
209181,0
178272,1
195809,3
23518,1
73428,1
3676,2
95230,0
74147,0
103168,1
92006,1
151800,1
89141,1
79716,0
253505,3
271887,0
166475,1
179659,0
166172,1
41667,0
30797,3
130740,0
191070,3
28740,1
208059,3
207879,0
66329,0
223194,1
38524,3
194339,3
71212,1
146808,3
86433,1
126294,0
192869,1
225504,1
9330,0
206409,0
152614,1
166954,1
124563,0
166638,2
233526,1
233078,1
139762,0
193631,1
76433,2
209935,1
193632,1
32355,0
128540,3
9664,0
863,1
124113,3
92563,0
47047,0
255607,1
274526,2
39434,0
276780,3
149974,0
267709,3
99986,3
170950,0
63127,1
80701,1
73355,1
215960,1
5820,2
140125,2
242594,0
102530,2
94190,0
3963,0
147574,3
73229,0
72716,3
130534,1
40195,3
16754,0
71946,1
177246,0
109108,1
223522,1
165151,1
10592,0
147692,0
34794,3
241809,0
119716,2
158639,1
48869,0
151999,0
183354,0
58462,2
86212,2
211756,1
166618,1
254133,0
200871,0
167025,2
229641,1
253281,0
67985,3
47609,0
222478,0
30917,3
191616,3
53097,2
220630,1
72651,3
35201,0
94651,1
135207,0
255249,1
223624,2
247498,1
201166,0
241613,0
219473,0
38898,3
62615,2
50173,0
245774,3
134240,0
88568,1
42619,0
213890,3
11247,1
245832,3
71849,3
169194,2
193314,3
120694,2
55343,0
137523,2
174252,2
126611,0
245916,3
9526,0
136988,0
273503,1
232717,1
227248,1
133178,0
134077,0
134304,3
3456,1
70303,0
236944,3
195005,1
1090,1
118873,2
108331,3
67126,2
10825,1
275146,2
94581,0
77640,3
6684,1
252085,0
244616,1
234924,3
128537,3
99534,0
148137,3
277070,1
191275,1
105974,1
131264,0
86927,1
184491,1
106188,3
274045,1
105942,1
141756,1
211550,0
114016,0
83858,1
153118,1
215180,2
189269,2
227632,3
161133,1
31730,1
21567,0
87543,1
219685,2
59188,2
135666,3
203143,3
58310,2
136892,3
6448,0
118863,2
216604,1
133712,1
71056,1
257899,1
39841,1
198911,1
12947,3
274764,0
168900,2
275793,3
227803,1
214868,2
143443,1
42334,3
220624,0
227148,1
126036,0
213020,1
114513,0
182273,1
48899,0
163406,0
174896,1
138284,0
100174,1
276012,3
41151,3
223350,0
105193,0
62547,1
270526,1
33577,0
103202,1
55960,2
39776,3
48300,0
129547,1
66716,0
28863,2
204955,0
73045,3
68608,1
244518,1
141837,1
56775,2
40796,1
156613,1
258512,1
68742,1
275062,1
242604,1
247552,1
104266,1
240360,0
224394,3
208394,3
273914,1
224361,3
241708,1
186815,1
127470,1
216053,2
4031,1
10709,2
72989,3
202334,1
226663,0
129365,1
70247,2
3781,0
169261,1
3643,0
266917,1
160570,0
43774,0
133315,1
164273,1
14843,1
131977,0
72807,3
152675,0
165796,1
253584,1
188192,2
196017,1
153291,0
9733,2
15124,1
74035,3
18928,2
163232,1
49691,0
34752,3
152519,1
269394,3
12563,2
125112,1
36756,3
270888,0
161570,0
267121,1
198106,2
38220,3
271188,3
263412,1
81715,2
84218,1
273955,0
48855,1
90261,1
142489,1
258674,1
157226,1
55382,2
272424,0
151848,1
58665,1
116403,3
78058,1
84936,1
222813,0
144345,3
277163,3
4613,1
208508,0
207234,2
121093,3
201730,1
240323,1
87190,2
191348,1
88447,1
173995,1
107401,0
218780,1
260500,1
49793,0
29484,0
147720,3
226216,1
258854,1
147553,0
788,0
241552,1
167357,1
114325,0
270792,0
206706,2
98424,0
25480,2
48783,0
254053,0
196580,3
17333,2
58575,2
75750,1
35393,3
219957,1
40781,3
201681,2
179534,1
51627,0
264446,1
233190,1
16421,1
64622,1
190307,1
61669,2
119708,0
45410,1
39743,0
98607,1
90248,1
9684,0
24231,0
117916,0
232049,0
203317,3
190188,3
53144,1
262863,3
60702,1
235436,1
274450,3
100192,2
23527,2
239029,3
236098,1
222254,1
161396,1
186288,1
21262,0
237772,3
212223,0
76796,0
19022,2
238415,3
223319,2
134261,0
154454,0
217565,1
51819,0
72786,3
256632,1
2620,1
246730,1
159591,1
233484,0
244685,0
195127,1
193668,1
231600,1
175087,1
195074,1
154807,0
82730,1
82369,2
139536,1
193728,3
94477,1
86507,1
250757,1
91093,2
117297,0
167004,1
100457,2
161512,0
210236,1
62752,2
5320,3
27160,3
94036,0
1356,1
112963,1
67061,0
226493,2
20901,3
58606,2
36885,1
24747,2
121322,0
226159,1
272291,0
171940,0
122889,0
17486,2
43759,3
105196,0
198781,0
16353,0
244129,0
251530,1
108150,1
231250,1
207100,1
143765,0
138821,1
75555,1
160782,0
261344,1
240204,2
21317,1
24915,1
183337,0
31698,0
43581,3
186471,0
69432,1
91746,1
156366,1
154092,1
143693,3
109413,3
271817,0
85813,2
15156,1
248839,0
20888,3
198871,1
250668,2
81914,1
258056,2
216826,1
228218,0
60410,1
174294,0
156921,0
161906,0
248802,2
210636,0
254460,2
143323,1
134672,0
33189,0
261749,1
101113,0
232175,0
272035,1
70347,1
134604,0
174551,1
122844,2
262007,2
146410,3
235625,1
76301,2
262662,3
202393,1
102307,1
260103,1
264177,3
139878,1
29464,1
6410,1
206279,1
124963,2
117062,0
121904,0
114549,3
91315,1
137015,0
6852,0
16261,0
164382,2
77209,2
215551,2
56061,2
49306,1
81207,1
195986,0
116510,1
101346,0
254426,1
258751,1
55964,1
184296,1
191907,3
140545,0
91009,1
156693,1
256127,2
13235,2
164374,1
251175,1
144765,3
91830,1
242358,1
111762,0
26772,1
156001,1
191122,3
76379,2
86584,1
113137,1
6237,1
131348,1
101182,1
106810,3
200478,1
55234,1
196984,1
108856,1
201813,0
53,1
212907,1
221167,2
232527,1
181177,0
52642,1
190308,1
156378,1
220019,1
35589,3
93575,0
270341,1
241694,1
183257,1
238401,0
49553,0
127468,1
150067,1
183138,0
99307,1
162393,0
216151,1
245650,3
100143,0
100184,0
242001,2
94718,0
10089,1
31620,2
36007,3
29886,3
212070,1
78538,2
113285,1
129402,1
73639,1
205760,1
170382,0
195390,1
84991,2
214461,0
272992,0
5616,1
92453,1
274429,3
28065,3
208985,0
24885,0
88052,0
142422,1
58600,2
246175,3
54207,2
127380,0
230667,1
230601,1
232211,3
75041,0
35956,0
215978,1
138281,1
153451,1
233297,1
117227,3
266031,3
17848,0
274210,3
121137,0
41641,0
208924,1
91358,0
78692,2
148575,3
228699,0
207206,0
12479,2
35200,0
22069,0
170228,0
109471,3
232988,1
218960,1
49719,0
201786,0
35668,3
240471,1
5626,0
51326,0
130252,0
177651,1
218832,1
11362,0
4065,1
194138,3
126134,0
152636,1
231859,1
265442,2
33555,3
149025,3
133841,3
76233,2
136291,1
261974,0
274006,1
67939,3
65883,2
150552,0
259856,0
224657,0
276953,1
188608,1
79160,1
126977,1
8218,0
24561,0
258220,2
261876,1
39161,3
48524,1
207555,0
243739,1
98624,1
44243,0
39813,3
230689,0
245407,0
224943,1
244653,1
176868,1
114257,1
32395,3
75084,3
124346,1
193016,0
220134,1
176387,2
52144,0
92642,0
99734,0
122334,1
164917,3
185661,0
55853,2
5653,3
67972,3
235398,1
150918,0
54186,1
123226,2
255568,1
15295,2
31956,3
146522,3
13572,2
32336,0
87325,2
131776,1
249291,0
184285,1
102310,2
225740,1
231552,1
201795,0
270468,1
260003,1
72533,3
122592,2
15544,3
238025,3
26718,1
57466,2
188628,2
25642,3
15706,0
110783,1
169483,0
32399,0
48348,0
125469,0
207997,3
62295,1
196563,0
160340,0
28702,0
88417,1
28209,0
206976,0
37796,3
113679,1
222803,1
264098,1
178718,1
76168,1
269455,3
86685,1
131741,1
245713,0
50928,2
17476,2
244268,1
246001,3
186364,2
250289,1
136881,1
58078,2
218680,0
229352,1
91351,1
268669,0
150537,1
85032,1
244519,0
53018,0
13858,2
64602,2
26978,0
142525,1
162555,0
240075,1
113504,1
264260,0
128627,2
90781,1
265305,0
77532,0
163759,1
196865,0
181949,1
122483,2
6264,1
188546,1
81032,0
208532,0
171429,2
222636,1
90969,1
115612,1
145297,2
83656,1
235731,3
224767,1
105877,2
162265,0
184978,1
136228,1
80549,1
161122,2
95355,3
47073,1
195491,1
105407,0
93179,1
43900,1
40337,3
86674,1
166521,2
162317,1
10671,0
70986,0
121876,1
97443,0
28105,3
257545,1
72985,3
277150,3
47969,1
174628,1
53923,0
172547,0
126555,0
198545,1
165447,1
22246,0
41332,2
126434,0
85471,1
100676,1
75077,1
183841,0
92824,1
219877,2
100043,1
25518,0
184278,1
7588,1
235926,1
194590,3
143031,1
60704,1
244615,1
227281,1
56319,1
243407,2
44978,0
6396,0
194599,3
127888,0
172511,2
252057,1
206039,1
112297,1
73021,3
268114,3
188801,0
235609,2
265669,0
274635,3
256565,2
109075,0
224609,2
269832,1
223848,1
140846,1
3393,0
118221,3
236682,1
126673,0
124835,1
12621,2
31510,1
42722,3
204668,3
36009,0
110098,1
265881,1
6000,1
228227,3
89057,1
71170,3
38673,0
124538,1
105476,1
216004,1
272263,0
168708,0
53604,1
146269,1
77142,1
81600,1
20332,0
113522,1
197986,2
236604,1
170519,1
119224,2
175364,2
191970,3
255010,1
231137,1
70587,0
253082,1
128512,3
46565,1
272585,0
60003,1
3445,0
71452,1
64404,2
244632,2
44283,1
118252,0
274532,2
167525,0
44651,0
218045,1
243938,0
